2021-02-10 14:00:34.055033: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.231031: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.234344: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-02-10 14:04:32.303520: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:02:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.306292: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 1 with properties: 
pciBusID: 0000:03:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.307185: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.373374: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-02-10 14:04:32.374508: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-02-10 14:04:32.403531: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-02-10 14:04:32.427333: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-02-10 14:04:32.429103: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcusolver.so.10'; dlerror: libcusolver.so.10: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.445065: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-02-10 14:04:32.446353: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.447166: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1757] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2021-02-10 14:04:32.450167: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.450962: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-02-10 14:04:32.451741: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      
INFO: loading CT volume...
Done.
3D FFT computed.


Epoch 1: training on 10935 images and validating on 3645 images.

2021-02-10 14:04:40.241353: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-02-10 14:04:40.245281: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2100160000 Hz
Step 1: 	 loss = 72.9257 	 acc = 0.0000 	 (9.23 seconds/step)
Step 22878: 	 loss = 47.2594 	 acc = 0.8750 	 (3.00 seconds/step)
Step 22879: 	 loss = 50.8705 	 acc = 0.8750 	 (3.01 seconds/step)
Step 22880: 	 loss = 48.2375 	 acc = 0.5000 	 (3.00 seconds/step)
Step 22881: 	 loss = 48.4552 	 acc = 1.0000 	 (2.91 seconds/step)
Step 22882: 	 loss = 47.7627 	 acc = 0.8750 	 (2.91 seconds/step)
Step 22883: 	 loss = 48.4931 	 acc = 0.8750 	 (2.92 seconds/step)
Step 22884: 	 loss = 50.3955 	 acc = 0.7500 	 (3.00 seconds/step)
Step 22885: 	 loss = 47.5215 	 acc = 0.7500 	 (2.97 seconds/step)
Step 22886: 	 loss = 44.8465 	 acc = 0.8750 	 (2.95 seconds/step)
Step 22887: 	 loss = 50.0512 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22888: 	 loss = 47.5447 	 acc = 0.6250 	 (2.97 seconds/step)
Step 22889: 	 loss = 46.9075 	 acc = 0.8750 	 (2.89 seconds/step)
Step 22890: 	 loss = 47.8734 	 acc = 0.7500 	 (2.96 seconds/step)
Step 22891: 	 loss = 50.1959 	 acc = 0.8750 	 (3.10 seconds/step)
Step 22892: 	 loss = 49.9784 	 acc = 0.6250 	 (2.99 seconds/step)
Step 22893: 	 loss = 50.7175 	 acc = 0.7500 	 (2.87 seconds/step)
Step 22894: 	 loss = 48.2955 	 acc = 0.5000 	 (2.90 seconds/step)
Step 22895: 	 loss = 46.6627 	 acc = 0.6250 	 (2.96 seconds/step)
Step 22896: 	 loss = 42.0592 	 acc = 0.6250 	 (3.01 seconds/step)
Step 22897: 	 loss = 48.8043 	 acc = 0.8750 	 (2.92 seconds/step)
Step 22898: 	 loss = 49.7977 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22899: 	 loss = 46.0652 	 acc = 0.8750 	 (2.84 seconds/step)
Step 22900: 	 loss = 47.2584 	 acc = 1.0000 	 (2.96 seconds/step)
Step 22901: 	 loss = 45.3738 	 acc = 0.7500 	 (2.99 seconds/step)
Step 22902: 	 loss = 48.8925 	 acc = 0.8750 	 (2.94 seconds/step)
Step 22903: 	 loss = 50.4509 	 acc = 0.7500 	 (3.03 seconds/step)
Step 22904: 	 loss = 48.7223 	 acc = 1.0000 	 (2.87 seconds/step)
Step 22905: 	 loss = 45.8883 	 acc = 1.0000 	 (2.93 seconds/step)
Step 22906: 	 loss = 46.9909 	 acc = 1.0000 	 (2.98 seconds/step)
Step 22907: 	 loss = 49.6896 	 acc = 0.8750 	 (2.94 seconds/step)
Step 22908: 	 loss = 47.5995 	 acc = 0.8750 	 (3.00 seconds/step)
Step 22909: 	 loss = 46.5733 	 acc = 1.0000 	 (2.92 seconds/step)
Step 22910: 	 loss = 44.5556 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22911: 	 loss = 50.6081 	 acc = 0.7500 	 (2.93 seconds/step)
Step 22912: 	 loss = 50.9292 	 acc = 0.8750 	 (3.11 seconds/step)
Step 22913: 	 loss = 51.0139 	 acc = 0.7500 	 (3.01 seconds/step)
Step 22914: 	 loss = 45.8441 	 acc = 0.7500 	 (2.93 seconds/step)
Step 22915: 	 loss = 45.2997 	 acc = 0.8750 	 (2.88 seconds/step)
Step 22916: 	 loss = 47.0736 	 acc = 0.8750 	 (2.95 seconds/step)
Step 22917: 	 loss = 48.4256 	 acc = 1.0000 	 (2.91 seconds/step)
Step 22918: 	 loss = 48.6446 	 acc = 1.0000 	 (3.02 seconds/step)
Step 22919: 	 loss = 50.5240 	 acc = 1.0000 	 (3.00 seconds/step)
Step 22920: 	 loss = 47.6096 	 acc = 0.7500 	 (3.00 seconds/step)
Step 22921: 	 loss = 49.0424 	 acc = 0.8750 	 (2.99 seconds/step)
Step 22922: 	 loss = 50.0572 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22923: 	 loss = 50.8692 	 acc = 0.7500 	 (2.97 seconds/step)
Step 22924: 	 loss = 48.8387 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22925: 	 loss = 50.1709 	 acc = 0.8750 	 (3.04 seconds/step)
Step 22926: 	 loss = 50.9047 	 acc = 0.8750 	 (2.99 seconds/step)
Step 22927: 	 loss = 49.8762 	 acc = 1.0000 	 (2.96 seconds/step)
Step 22928: 	 loss = 49.8082 	 acc = 1.0000 	 (2.98 seconds/step)
Step 22929: 	 loss = 46.4086 	 acc = 0.7500 	 (2.97 seconds/step)
Step 22930: 	 loss = 41.7593 	 acc = 1.0000 	 (2.92 seconds/step)
Step 22931: 	 loss = 47.5864 	 acc = 0.6250 	 (2.89 seconds/step)
Step 22932: 	 loss = 49.7925 	 acc = 0.8750 	 (3.03 seconds/step)
Step 22933: 	 loss = 49.1448 	 acc = 0.7500 	 (2.97 seconds/step)
Step 22934: 	 loss = 49.3910 	 acc = 0.7500 	 (2.86 seconds/step)
Step 22935: 	 loss = 49.1296 	 acc = 0.6250 	 (2.99 seconds/step)
Step 22936: 	 loss = 50.6952 	 acc = 1.0000 	 (2.94 seconds/step)
Step 22937: 	 loss = 49.9937 	 acc = 1.0000 	 (2.89 seconds/step)
Step 22938: 	 loss = 43.1285 	 acc = 0.7500 	 (3.00 seconds/step)
Step 22939: 	 loss = 48.6894 	 acc = 0.8750 	 (2.95 seconds/step)
Step 22940: 	 loss = 46.8177 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22941: 	 loss = 47.3886 	 acc = 0.7500 	 (2.88 seconds/step)
Step 22942: 	 loss = 49.8082 	 acc = 0.6250 	 (2.96 seconds/step)
Step 22943: 	 loss = 46.1025 	 acc = 1.0000 	 (2.98 seconds/step)
Step 22944: 	 loss = 42.9466 	 acc = 0.8750 	 (2.93 seconds/step)
Step 22945: 	 loss = 50.5983 	 acc = 0.6250 	 (2.96 seconds/step)
Step 22946: 	 loss = 44.7917 	 acc = 0.8750 	 (2.91 seconds/step)
Step 22947: 	 loss = 48.8009 	 acc = 0.6250 	 (2.94 seconds/step)
Step 22948: 	 loss = 46.9947 	 acc = 0.8750 	 (2.95 seconds/step)
Step 22949: 	 loss = 50.6530 	 acc = 1.0000 	 (2.88 seconds/step)
Step 22950: 	 loss = 49.3146 	 acc = 0.8750 	 (2.94 seconds/step)
Step 22951: 	 loss = 50.7104 	 acc = 0.7500 	 (2.90 seconds/step)
Step 22952: 	 loss = 49.2840 	 acc = 0.8750 	 (2.92 seconds/step)
Step 22953: 	 loss = 47.7887 	 acc = 0.8750 	 (3.01 seconds/step)
Step 22954: 	 loss = 49.0139 	 acc = 0.6250 	 (2.90 seconds/step)
Step 22955: 	 loss = 50.3331 	 acc = 0.6250 	 (2.94 seconds/step)
Step 22956: 	 loss = 48.9237 	 acc = 0.7500 	 (2.94 seconds/step)
Step 22957: 	 loss = 48.6018 	 acc = 0.8750 	 (2.97 seconds/step)
Step 22958: 	 loss = 48.2309 	 acc = 0.5000 	 (3.02 seconds/step)
Step 22959: 	 loss = 50.0012 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22960: 	 loss = 46.9078 	 acc = 0.7500 	 (2.94 seconds/step)
Step 22961: 	 loss = 50.5688 	 acc = 0.8750 	 (2.97 seconds/step)
Step 22962: 	 loss = 50.4961 	 acc = 0.8750 	 (3.00 seconds/step)
Step 22963: 	 loss = 50.1364 	 acc = 0.7500 	 (2.99 seconds/step)
Step 22964: 	 loss = 50.3935 	 acc = 0.6250 	 (3.00 seconds/step)
Step 22965: 	 loss = 48.7407 	 acc = 0.8750 	 (2.85 seconds/step)
Step 22966: 	 loss = 47.0185 	 acc = 0.7500 	 (2.87 seconds/step)
Step 22967: 	 loss = 50.0410 	 acc = 0.7500 	 (3.03 seconds/step)
Step 22968: 	 loss = 49.2364 	 acc = 0.7500 	 (2.95 seconds/step)
Step 22969: 	 loss = 48.4402 	 acc = 0.8750 	 (2.94 seconds/step)
Step 22970: 	 loss = 50.5635 	 acc = 0.8750 	 (2.97 seconds/step)
Step 22971: 	 loss = 49.9221 	 acc = 0.8750 	 (2.92 seconds/step)
Step 22972: 	 loss = 47.7607 	 acc = 0.8750 	 (2.85 seconds/step)
Step 22973: 	 loss = 49.8050 	 acc = 0.8750 	 (2.93 seconds/step)
Step 22974: 	 loss = 48.8682 	 acc = 0.5000 	 (2.99 seconds/step)
Step 22975: 	 loss = 46.0180 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22976: 	 loss = 44.5997 	 acc = 0.7500 	 (2.97 seconds/step)
Step 22977: 	 loss = 48.8839 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22978: 	 loss = 48.9356 	 acc = 0.6250 	 (3.04 seconds/step)
Step 22979: 	 loss = 48.8691 	 acc = 1.0000 	 (2.97 seconds/step)
Step 22980: 	 loss = 49.0091 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22981: 	 loss = 49.0460 	 acc = 0.8750 	 (2.97 seconds/step)
Step 22982: 	 loss = 47.6594 	 acc = 0.8750 	 (2.91 seconds/step)
Step 22983: 	 loss = 47.8135 	 acc = 0.6250 	 (2.99 seconds/step)
Step 22984: 	 loss = 43.1907 	 acc = 1.0000 	 (3.02 seconds/step)
Step 22985: 	 loss = 50.1168 	 acc = 0.7500 	 (2.78 seconds/step)
Step 22986: 	 loss = 50.6020 	 acc = 0.8750 	 (2.96 seconds/step)
Step 22987: 	 loss = 47.9755 	 acc = 0.6250 	 (3.03 seconds/step)
Step 22988: 	 loss = 44.2178 	 acc = 1.0000 	 (3.00 seconds/step)
Step 22989: 	 loss = 47.9050 	 acc = 0.8750 	 (2.98 seconds/step)
Step 22990: 	 loss = 47.9442 	 acc = 0.6250 	 (2.98 seconds/step)
Step 22991: 	 loss = 47.7173 	 acc = 0.8750 	 (3.00 seconds/step)
Step 22992: 	 loss = 47.7358 	 acc = 0.8750 	 (3.00 seconds/step)
Step 22993: 	 loss = 50.7279 	 acc = 0.8750 	 (2.93 seconds/step)
Step 22994: 	 loss = 45.5444 	 acc = 0.6250 	 (2.90 seconds/step)
Step 22995: 	 loss = 48.8083 	 acc = 0.8750 	 (2.84 seconds/step)
Step 22996: 	 loss = 47.8983 	 acc = 0.3750 	 (2.98 seconds/step)
Step 22997: 	 loss = 50.7934 	 acc = 1.0000 	 (2.96 seconds/step)
Step 22998: 	 loss = 48.0699 	 acc = 0.6250 	 (3.02 seconds/step)
Step 22999: 	 loss = 49.9547 	 acc = 0.8750 	 (2.87 seconds/step)
Step 23000: 	 loss = 47.5155 	 acc = 0.8750 	 (2.99 seconds/step)
Step 23001: 	 loss = 40.8239 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23002: 	 loss = 50.5784 	 acc = 0.7500 	 (3.03 seconds/step)
Step 23003: 	 loss = 49.9336 	 acc = 1.0000 	 (2.91 seconds/step)
Step 23004: 	 loss = 47.2261 	 acc = 0.8750 	 (2.94 seconds/step)
Step 23005: 	 loss = 48.2721 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23006: 	 loss = 49.9255 	 acc = 0.7500 	 (2.89 seconds/step)
Step 23007: 	 loss = 44.5458 	 acc = 1.0000 	 (2.92 seconds/step)
Step 23008: 	 loss = 44.5395 	 acc = 0.6250 	 (3.02 seconds/step)
Step 23009: 	 loss = 48.1871 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23010: 	 loss = 49.4854 	 acc = 0.7500 	 (2.99 seconds/step)
Step 23011: 	 loss = 48.4763 	 acc = 0.7500 	 (2.99 seconds/step)
Step 23012: 	 loss = 49.0223 	 acc = 0.8750 	 (2.95 seconds/step)
Step 23013: 	 loss = 50.3013 	 acc = 1.0000 	 (2.97 seconds/step)
Step 23014: 	 loss = 47.3938 	 acc = 0.8750 	 (3.01 seconds/step)
Step 23015: 	 loss = 49.1966 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23016: 	 loss = 48.9741 	 acc = 0.8750 	 (2.93 seconds/step)
Step 23017: 	 loss = 45.7643 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23018: 	 loss = 49.8585 	 acc = 0.7500 	 (2.92 seconds/step)
Step 23019: 	 loss = 47.0161 	 acc = 0.8750 	 (2.94 seconds/step)
Step 23020: 	 loss = 49.9014 	 acc = 1.0000 	 (2.94 seconds/step)
Step 23021: 	 loss = 50.7948 	 acc = 0.8750 	 (3.00 seconds/step)
Step 23022: 	 loss = 49.6193 	 acc = 0.3750 	 (2.97 seconds/step)
Step 23023: 	 loss = 48.9054 	 acc = 0.7500 	 (2.90 seconds/step)
Step 23024: 	 loss = 47.5441 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23025: 	 loss = 47.2793 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23026: 	 loss = 50.1462 	 acc = 0.7500 	 (3.03 seconds/step)
Step 23027: 	 loss = 48.9078 	 acc = 0.7500 	 (2.98 seconds/step)
Step 23028: 	 loss = 47.9952 	 acc = 0.8750 	 (2.92 seconds/step)
Step 23029: 	 loss = 44.4504 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23030: 	 loss = 46.0126 	 acc = 1.0000 	 (2.88 seconds/step)
Step 23031: 	 loss = 47.8403 	 acc = 0.8750 	 (2.89 seconds/step)
Step 23032: 	 loss = 47.4108 	 acc = 0.7500 	 (2.94 seconds/step)
Step 23033: 	 loss = 46.1662 	 acc = 1.0000 	 (3.00 seconds/step)
Step 23034: 	 loss = 49.5805 	 acc = 0.7500 	 (2.85 seconds/step)
Step 23035: 	 loss = 45.0167 	 acc = 0.8750 	 (2.95 seconds/step)
Step 23036: 	 loss = 49.6642 	 acc = 0.7500 	 (3.00 seconds/step)
Step 23037: 	 loss = 48.0263 	 acc = 0.7500 	 (2.88 seconds/step)
Step 23038: 	 loss = 50.8040 	 acc = 0.5000 	 (3.03 seconds/step)
Step 23039: 	 loss = 49.0520 	 acc = 0.6250 	 (3.03 seconds/step)
Step 23040: 	 loss = 51.0134 	 acc = 0.7500 	 (2.95 seconds/step)
Step 23041: 	 loss = 49.3879 	 acc = 0.6250 	 (2.96 seconds/step)
Step 23042: 	 loss = 46.3674 	 acc = 0.7500 	 (3.01 seconds/step)
Step 23043: 	 loss = 47.3198 	 acc = 0.7500 	 (3.00 seconds/step)
Step 23044: 	 loss = 50.3175 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23045: 	 loss = 46.2180 	 acc = 0.8750 	 (2.85 seconds/step)
Step 23046: 	 loss = 49.0914 	 acc = 0.8750 	 (2.97 seconds/step)
Step 23047: 	 loss = 43.6906 	 acc = 0.6250 	 (2.84 seconds/step)
Step 23048: 	 loss = 46.6918 	 acc = 1.0000 	 (2.99 seconds/step)
Step 23049: 	 loss = 49.6445 	 acc = 1.0000 	 (2.99 seconds/step)
Step 23050: 	 loss = 46.2368 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23051: 	 loss = 45.9042 	 acc = 0.7500 	 (2.97 seconds/step)
Step 23052: 	 loss = 50.5514 	 acc = 0.8750 	 (2.98 seconds/step)
Step 23053: 	 loss = 50.8630 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23054: 	 loss = 46.6523 	 acc = 0.8750 	 (2.92 seconds/step)
Step 23055: 	 loss = 49.6332 	 acc = 0.8750 	 (2.99 seconds/step)
Step 23056: 	 loss = 47.7824 	 acc = 0.6250 	 (2.92 seconds/step)
Step 23057: 	 loss = 44.4431 	 acc = 0.8750 	 (3.02 seconds/step)
Step 23058: 	 loss = 49.4002 	 acc = 0.6250 	 (2.99 seconds/step)
Step 23059: 	 loss = 47.3341 	 acc = 0.7500 	 (3.04 seconds/step)
Step 23060: 	 loss = 43.0272 	 acc = 0.7500 	 (2.99 seconds/step)
Step 23061: 	 loss = 44.4249 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23062: 	 loss = 48.0263 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23063: 	 loss = 50.2271 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23064: 	 loss = 48.3158 	 acc = 0.8750 	 (2.88 seconds/step)
Step 23065: 	 loss = 49.7992 	 acc = 1.0000 	 (2.90 seconds/step)
Step 23066: 	 loss = 47.5188 	 acc = 0.7500 	 (2.95 seconds/step)
Step 23067: 	 loss = 49.4542 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23068: 	 loss = 46.8666 	 acc = 0.8750 	 (2.93 seconds/step)
Step 23069: 	 loss = 47.9274 	 acc = 0.8750 	 (2.92 seconds/step)
Step 23070: 	 loss = 48.7090 	 acc = 0.8750 	 (2.94 seconds/step)
Step 23071: 	 loss = 50.5560 	 acc = 0.8750 	 (3.08 seconds/step)
Step 23072: 	 loss = 45.1142 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23073: 	 loss = 47.2845 	 acc = 0.6250 	 (2.94 seconds/step)
Step 23074: 	 loss = 47.8164 	 acc = 0.8750 	 (3.02 seconds/step)
Step 23075: 	 loss = 50.6710 	 acc = 0.8750 	 (2.89 seconds/step)
Step 23076: 	 loss = 49.3969 	 acc = 0.6250 	 (2.95 seconds/step)
Step 23077: 	 loss = 48.2680 	 acc = 1.0000 	 (3.09 seconds/step)
Step 23078: 	 loss = 49.6563 	 acc = 1.0000 	 (2.95 seconds/step)
Step 23079: 	 loss = 49.6249 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23080: 	 loss = 48.1133 	 acc = 1.0000 	 (2.91 seconds/step)
Step 23081: 	 loss = 46.6613 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23082: 	 loss = 48.8139 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23083: 	 loss = 49.1960 	 acc = 0.8750 	 (3.01 seconds/step)
Step 23084: 	 loss = 44.1193 	 acc = 0.8750 	 (2.98 seconds/step)
Step 23085: 	 loss = 49.0381 	 acc = 0.6250 	 (2.99 seconds/step)
Step 23086: 	 loss = 49.3195 	 acc = 0.6250 	 (2.88 seconds/step)
Step 23087: 	 loss = 46.6960 	 acc = 1.0000 	 (2.90 seconds/step)
Step 23088: 	 loss = 48.5282 	 acc = 1.0000 	 (2.92 seconds/step)
Step 23089: 	 loss = 47.2149 	 acc = 0.6250 	 (2.94 seconds/step)
Step 23090: 	 loss = 49.9328 	 acc = 0.8750 	 (2.90 seconds/step)
Step 23091: 	 loss = 50.8924 	 acc = 0.6250 	 (2.99 seconds/step)
Step 23092: 	 loss = 48.2841 	 acc = 0.7500 	 (2.93 seconds/step)
Step 23093: 	 loss = 45.6388 	 acc = 0.7500 	 (2.83 seconds/step)
Step 23094: 	 loss = 44.7854 	 acc = 0.8750 	 (2.99 seconds/step)
Step 23095: 	 loss = 49.7092 	 acc = 0.8750 	 (3.00 seconds/step)
Step 23096: 	 loss = 50.9141 	 acc = 0.6250 	 (3.00 seconds/step)
Step 23097: 	 loss = 47.5673 	 acc = 1.0000 	 (2.96 seconds/step)
Step 23098: 	 loss = 50.5992 	 acc = 0.8750 	 (3.01 seconds/step)
Step 23099: 	 loss = 47.5762 	 acc = 0.8750 	 (3.00 seconds/step)
Step 23100: 	 loss = 49.2807 	 acc = 0.7500 	 (2.92 seconds/step)
Step 23101: 	 loss = 47.4937 	 acc = 1.0000 	 (2.97 seconds/step)
Step 23102: 	 loss = 49.9478 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23103: 	 loss = 42.7251 	 acc = 1.0000 	 (2.93 seconds/step)
Step 23104: 	 loss = 48.2761 	 acc = 0.7500 	 (2.94 seconds/step)
Step 23105: 	 loss = 49.6723 	 acc = 0.6250 	 (2.97 seconds/step)
Step 23106: 	 loss = 49.2230 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23107: 	 loss = 46.6540 	 acc = 0.8750 	 (3.02 seconds/step)
Step 23108: 	 loss = 49.5551 	 acc = 0.7500 	 (2.91 seconds/step)
Step 23109: 	 loss = 48.7828 	 acc = 0.7500 	 (2.98 seconds/step)
Step 23110: 	 loss = 42.2817 	 acc = 1.0000 	 (2.98 seconds/step)
Step 23111: 	 loss = 48.6995 	 acc = 0.7500 	 (2.92 seconds/step)
Step 23112: 	 loss = 49.5846 	 acc = 0.7500 	 (2.95 seconds/step)
Step 23113: 	 loss = 43.8879 	 acc = 0.5000 	 (2.92 seconds/step)
Step 23114: 	 loss = 50.3902 	 acc = 0.6250 	 (2.96 seconds/step)
Step 23115: 	 loss = 41.7537 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23116: 	 loss = 42.6809 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23117: 	 loss = 50.0179 	 acc = 1.0000 	 (3.06 seconds/step)
Step 23118: 	 loss = 47.8848 	 acc = 0.5000 	 (3.02 seconds/step)
Step 23119: 	 loss = 46.3343 	 acc = 0.8750 	 (2.95 seconds/step)
Step 23120: 	 loss = 44.1272 	 acc = 0.6250 	 (2.93 seconds/step)
Step 23121: 	 loss = 46.4670 	 acc = 0.8750 	 (2.98 seconds/step)
Step 23122: 	 loss = 46.7598 	 acc = 0.6250 	 (3.02 seconds/step)
Step 23123: 	 loss = 49.5735 	 acc = 0.7500 	 (2.94 seconds/step)
Step 23124: 	 loss = 46.3829 	 acc = 0.8750 	 (2.94 seconds/step)
Step 23125: 	 loss = 49.9097 	 acc = 0.7500 	 (2.92 seconds/step)
Step 23126: 	 loss = 46.7228 	 acc = 0.7500 	 (3.01 seconds/step)
Step 23127: 	 loss = 50.8105 	 acc = 0.8750 	 (3.03 seconds/step)
Step 23128: 	 loss = 50.7538 	 acc = 0.7500 	 (2.99 seconds/step)
Step 23129: 	 loss = 49.2425 	 acc = 0.8750 	 (3.00 seconds/step)
Step 23130: 	 loss = 49.1744 	 acc = 0.7500 	 (2.95 seconds/step)
Step 23131: 	 loss = 50.2988 	 acc = 0.5000 	 (2.97 seconds/step)
Step 23132: 	 loss = 48.9673 	 acc = 0.6250 	 (2.93 seconds/step)
Step 23133: 	 loss = 49.2685 	 acc = 0.6250 	 (3.01 seconds/step)
Step 23134: 	 loss = 45.2492 	 acc = 0.6250 	 (2.97 seconds/step)
Step 23135: 	 loss = 47.4657 	 acc = 0.8750 	 (2.91 seconds/step)
Step 23136: 	 loss = 50.1194 	 acc = 0.8750 	 (3.04 seconds/step)
Step 23137: 	 loss = 49.0612 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23138: 	 loss = 41.8219 	 acc = 0.8750 	 (2.96 seconds/step)
Step 23139: 	 loss = 47.5722 	 acc = 0.7500 	 (2.96 seconds/step)
Step 23140: 	 loss = 50.8738 	 acc = 0.8750 	 (2.94 seconds/step)
Step 23141: 	 loss = 49.3878 	 acc = 1.0000 	 (3.03 seconds/step)
Step 23142: 	 loss = 41.9794 	 acc = 1.0000 	 (3.00 seconds/step)
Step 23143: 	 loss = 48.5631 	 acc = 0.8750 	 (2.92 seconds/step)
Step 23144: 	 loss = 40.2967 	 acc = 0.6250 	 (2.98 seconds/step)
Step 23145: 	 loss = 47.1976 	 acc = 1.0000 	 (2.88 seconds/step)
Step 23146: 	 loss = 49.0346 	 acc = 0.7500 	 (2.97 seconds/step)
Step 23147: 	 loss = 49.7644 	 acc = 0.8750 	 (2.95 seconds/step)
Step 23148: 	 loss = 44.6712 	 acc = 0.8750 	 (2.93 seconds/step)
Step 23149: 	 loss = 48.8996 	 acc = 0.6250 	 (2.95 seconds/step)
Step 23150: 	 loss = 49.0475 	 acc = 0.8750 	 (2.89 seconds/step)
Step 23151: 	 loss = 46.4775 	 acc = 0.8750 	 (3.03 seconds/step)
Step 23152: 	 loss = 49.9846 	 acc = 0.7500 	 (3.00 seconds/step)
Step 23153: 	 loss = 41.4940 	 acc = 0.7500 	 (3.01 seconds/step)
Step 23154: 	 loss = 49.7873 	 acc = 0.8750 	 (2.98 seconds/step)
Step 23155: 	 loss = 44.6268 	 acc = 1.0000 	 (2.96 seconds/step)
Step 23156: 	 loss = 47.8496 	 acc = 0.7500 	 (2.97 seconds/step)
Step 23157: 	 loss = 48.9562 	 acc = 0.7500 	 (3.05 seconds/step)
Step 23158: 	 loss = 47.9905 	 acc = 0.5000 	 (3.00 seconds/step)
Step 23159: 	 loss = 47.7626 	 acc = 1.0000 	 (2.95 seconds/step)
Step 23160: 	 loss = 47.3008 	 acc = 1.0000 	 (2.93 seconds/step)
Step 23161: 	 loss = 48.2634 	 acc = 0.7500 	 (2.94 seconds/step)
Step 23162: 	 loss = 48.4056 	 acc = 0.7500 	 (2.92 seconds/step)
